"true_lambda","true_eta0","r0_seed","replicate","seed","candidate_lambda","eta0_hat","log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.01,447,5,4,100115,0.015,725.993868769411,0.484982974954368,0.405465108108164,"interior",2329.16944374727,0,2,1,1,TRUE,0.706953283476982,0.414148867214659,TRUE,79,0.350000000000364,"59, 170"
0.01,447,5,4,100115,0.02,1549.60262491414,1.24319521140792,0.693147180559945,"interior",2326.30355798293,-2.86588576433951,2,1,1,TRUE,0.727544576576554,0.455121707593976,TRUE,51,0.259999999998399,"59, 170"
0.01,447,5,4,100115,0.025,5490.92681801215,2.50829374495168,0.916290731874155,"interior",2322.03671438937,-7.13272935789428,2,1,1,TRUE,0.743188247544087,0.486383440121145,TRUE,23,0.234999999998763,"59, 170"
0.01,447,5,4,100115,0.03,20000,3.80092895792256,1.09861228866811,"upper",2316.82791345846,-12.3415302888038,2,1,1,TRUE,0.748253960229917,0.496512206161086,TRUE,16,0.278000000000247,"59, 170"
0.01,447,5,5,100116,1e-05,2,-5.40941141405362,-6.90775527898214,"lower",1590.3759143527,-771.16895688172,0,0,0,FALSE,0.0280259870534466,0.0277424908626099,TRUE,204,1.11800000000039,"127, 464"
0.01,447,5,5,100116,1e-04,2,-5.40941141405362,-4.60517018598809,"lower",2003.3566538506,-358.18821738382,0,0,0,FALSE,0.0287710340503651,0.0283855343545603,TRUE,189,1.05600000000049,"127, 464"
0.01,447,5,5,100116,0.001,23.6736679641595,-2.93819522051774,-2.30258509299405,"interior",2263.29781523882,-98.2470559955991,1,1,0.5,FALSE,0.477062044019572,0.00868412133494367,TRUE,81,0.3700000000008,"127, 464"
0.01,447,5,5,100116,0.003,58.2480514420682,-2.03784795436559,-1.20397280432594,"interior",2328.07885622542,-33.4660150090049,1,1,0.5,FALSE,0.50527072292088,0.0141654293488591,TRUE,60,0.304999999998472,"127, 464"
0.01,447,5,5,100116,0.005,142.952164567147,-1.14004853383224,-0.693147180559945,"interior",2349.04846633114,-12.4964049032765,2,1,1,TRUE,0.871468946886254,0.744650318868171,TRUE,84,0.391999999999825,"127, 464"
0.01,447,5,5,100116,0.008,247.094239531529,-0.592788794187266,-0.223143551314211,"interior",2359.36956981881,-2.17530141561292,2,1,1,TRUE,0.904327151422268,0.809013155605987,TRUE,74,0.351000000000568,"127, 464"
0.01,447,5,5,100116,0.01,340.742484848743,-0.271431579016033,0,"interior",2361.54487123442,0,2,1,1,TRUE,0.918306698174985,0.836770534298686,TRUE,69,0.337999999999738,"127, 464"
0.01,447,5,5,100116,0.015,792.935795138374,0.573183659226923,0.405465108108164,"interior",2360.81755227973,-0.727318954694056,2,1,1,TRUE,0.940781370442317,0.881594953278792,TRUE,23,0.0849999999991269,"127, 464"
0.01,447,5,5,100116,0.02,3265.29794707227,1.98854769777952,0.693147180559945,"interior",2356.64164722546,-4.90322400895957,2,1,1,TRUE,0.954169538989265,0.908348607221743,TRUE,9,0.0540000000000873,"127, 464"
0.01,447,5,5,100116,0.025,20000,3.80092895792256,0.916290731874155,"upper",2350.81169524735,-10.7331759870672,2,1,1,TRUE,0.957638750108827,0.915283917104833,TRUE,7,0.0879999999997381,"127, 464"
0.01,447,5,5,100116,0.03,20000,3.80092895792256,1.09861228866811,"upper",2343.05045787102,-18.4944133633967,2,1,1,TRUE,0.957311352797582,0.914629175024688,TRUE,6,0.0799999999999272,"127, 464"
0.01,972,5,1,100117,1e-05,2,-6.18620862390049,-6.90775527898214,"lower",1590.75519616575,-821.01718939731,0,0,0,FALSE,0.0313982869527004,0.0306015998405612,TRUE,218,1.15699999999924,"236, 258"
0.01,972,5,1,100117,1e-04,2,-6.18620862390049,-4.60517018598809,"lower",2013.25795873901,-398.514426824046,0,0,0,FALSE,0.0327173251984397,0.0320102026959571,TRUE,201,1.09300000000076,"236, 258"
0.01,972,5,1,100117,0.001,45.2075511684694,-3.06809167032611,-2.30258509299405,"interior",2299.05927037491,-112.713115188145,1,1,0.5,FALSE,0.212957723902038,0.00829149736798618,TRUE,80,0.365999999999985,"236, 258"
0.01,972,5,1,100117,0.003,121.254096777221,-2.08146748736027,-1.20397280432594,"interior",2374.86320951002,-36.9091760530373,1,1,0.5,FALSE,0.254162336847809,0.0100036280324336,TRUE,78,0.364999999999782,"236, 258"
0.01,972,5,1,100117,0.005,276.875505599915,-1.2557878375682,-0.693147180559945,"interior",2397.19821544668,-14.5741701163761,2,1,1,TRUE,0.755192642406312,0.536323354193662,TRUE,109,0.540999999999258,"236, 258"
0.01,972,5,1,100117,0.008,593.5064009038,-0.49330780545826,-0.223143551314211,"interior",2409.16160878386,-2.61077677919639,2,1,1,TRUE,0.793567416512173,0.593508934475456,TRUE,27,0.091999999998734,"236, 258"
0.01,972,5,1,100117,0.01,1041.11600855058,0.0686926974754609,0,"interior",2411.77238556306,0,2,1,1,TRUE,0.810408268875572,0.623658498277014,TRUE,14,0.047999999998865,"236, 258"
0.01,972,5,1,100117,0.015,20000,3.02413174807569,0.405465108108164,"upper",2411.2284332465,-0.543952316562354,2,1,1,TRUE,0.83602065619746,0.672710456794706,TRUE,13,0.239000000001397,"236, 258"
0.01,972,5,1,100117,0.02,20000,3.02413174807569,0.693147180559945,"upper",2403.59760598355,-8.1747795795045,2,1,1,TRUE,0.836032580149402,0.672703727069903,TRUE,12,0.233000000000175,"236, 258"
0.01,972,5,1,100117,0.025,20000,3.02413174807569,0.916290731874155,"upper",2392.79230552573,-18.9800800373246,2,1,1,TRUE,0.836044257344933,0.672699212064556,TRUE,11,0.236000000000786,"236, 258"
0.01,972,5,1,100117,0.03,20000,3.02413174807569,1.09861228866811,"upper",2381.13601185066,-30.636373712402,2,1,1,TRUE,0.836060478381897,0.672706627955018,TRUE,10,0.227000000000771,"236, 258"
0.01,972,5,2,100118,1e-05,2,-6.18620862390049,-6.90775527898214,"lower",1596.69408596498,-807.499372783484,0,0,0,FALSE,0.029386152652967,0.0161418304595056,TRUE,130,0.680000000000291,"9, 227"
0.01,972,5,2,100118,1e-04,2,-6.18620862390049,-4.60517018598809,"lower",2018.47013615605,-385.723322592411,0,0,0,FALSE,0.029583244928554,0.0160772109205066,TRUE,115,0.622999999999593,"9, 227"
0.01,972,5,2,100118,0.001,37.3492709520546,-3.25904241242809,-2.30258509299405,"interior",2300.76025002061,-103.433208727857,1,1,0.5,FALSE,0.259546521231104,0.00834564517906311,TRUE,84,0.407999999999447,"9, 227"
0.01,972,5,2,100118,0.003,97.4611532172072,-2.29990193439184,-1.20397280432594,"interior",2371.93692960112,-32.2565291473443,1,1,0.5,FALSE,0.263237821266676,0.00938488641774715,TRUE,86,0.411999999998443,"9, 227"
0.01,972,5,2,100118,0.005,165.141122651003,-1.77255540731694,-0.693147180559945,"interior",2389.71563734881,-14.4778213996519,1,1,0.5,FALSE,0.266466730478942,0.0117019118723013,TRUE,93,0.530000000000655,"9, 227"
0.01,972,5,2,100118,0.008,453.530374516069,-0.762293559163456,-0.223143551314211,"interior",2402.26814651821,-1.92531223024889,2,1,1,TRUE,0.762211665767402,0.527408258602871,TRUE,80,0.373999999999796,"9, 227"
0.01,972,5,2,100118,0.01,727.73625512779,-0.289417108817887,0,"interior",2404.19345874846,0,2,1,1,TRUE,0.764527284010686,0.530312800831006,TRUE,77,0.373999999999796,"9, 227"
0.01,972,5,2,100118,0.015,7868.23537307622,2.09123328983698,0.405465108108164,"interior",2402.92642932842,-1.26702942004613,2,1,1,TRUE,0.767846743509409,0.535941266645843,TRUE,41,0.524000000001251,"9, 227"
0.01,972,5,2,100118,0.02,20000,3.02413174807569,0.693147180559945,"upper",2396.66802856191,-7.52543018655069,2,1,1,TRUE,0.768014121273528,0.536258867364055,TRUE,28,0.643000000000029,"9, 227"
0.01,972,5,2,100118,0.025,20000,3.02413174807569,0.916290731874155,"upper",2387.13955280792,-17.0539059405392,2,1,1,TRUE,0.767994437782676,0.536233712449261,TRUE,29,0.675000000001091,"9, 227"
0.01,972,5,2,100118,0.03,20000,3.02413174807569,1.09861228866811,"upper",2376.61156184661,-27.5818969018555,2,1,1,TRUE,0.767973936545117,0.536207748772076,TRUE,28,0.652000000000044,"9, 227"
0.01,972,5,3,100119,1e-05,2,-6.18620862390049,-6.90775527898214,"lower",1558.18143461885,-812.145705490782,0,0,0,FALSE,0.0954922391277415,0.0691211433370645,TRUE,306,1.75,"12, 237"
0.01,972,5,3,100119,1e-04,3.80402728172139,-5.54329548795196,-4.60517018598809,"interior",1985.33454324683,-384.992596862805,0,0,0,FALSE,0.119103476892824,0.0504285444083631,TRUE,229,1.67099999999846,"12, 237"
0.01,972,5,3,100119,0.001,36.4853933718386,-3.28244380555948,-2.30258509299405,"interior",2265.81626575933,-104.510874350308,1,1,0.5,FALSE,0.451325463381097,0.008647278366402,TRUE,74,0.346999999999753,"12, 237"
0.01,972,5,3,100119,0.003,134.313141694393,-1.97918185244684,-1.20397280432594,"interior",2337.80498520861,-32.5221549010257,2,1,1,TRUE,0.883121992297585,0.772270000211782,TRUE,133,0.627000000000407,"12, 237"
0.01,972,5,3,100119,0.005,222.357169430919,-1.47507084412466,-0.693147180559945,"interior",2357.53172998376,-12.7954101258715,2,1,1,TRUE,0.922439281320433,0.845921558516542,TRUE,73,0.338000000001557,"12, 237"
0.01,972,5,3,100119,0.008,422.779077219052,-0.83250603792571,-0.223143551314211,"interior",2367.66570385137,-2.66143625826362,2,1,1,TRUE,0.95630804360762,0.912745963565708,TRUE,94,0.493999999998778,"12, 237"
0.01,972,5,3,100119,0.01,629.381426679546,-0.434618329830935,0,"interior",2370.08222972692,-0.24491038271708,2,1,1,TRUE,0.968049470001185,0.936141004979175,TRUE,76,0.35399999999936,"12, 237"
0.01,972,5,3,100119,0.015,1929.2046239822,0.685507280570712,0.405465108108164,"interior",2370.32714010964,0,2,1,1,TRUE,0.983126623651589,0.966257701317915,TRUE,50,0.27100000000064,"12, 237"
0.01,972,5,3,100119,0.02,20000,3.02413174807569,0.693147180559945,"upper",2367.05915145739,-3.26798865224191,2,1,1,TRUE,0.989007068301427,0.978015074729301,TRUE,10,0.112999999999374,"12, 237"
0.01,972,5,3,100119,0.025,20000,3.02413174807569,0.916290731874155,"upper",2360.47962299792,-9.84751711172021,2,1,1,TRUE,0.989162821537932,0.97832658509068,TRUE,9,0.115999999999985,"12, 237"
0.01,972,5,3,100119,0.03,20000,3.02413174807569,1.09861228866811,"upper",2352.034690044,-18.2924500656381,2,1,1,TRUE,0.989315864778222,0.978632673131574,TRUE,9,0.112999999999374,"12, 237"
0.01,972,5,4,100120,1e-05,2,-6.18620862390049,-6.90775527898214,"lower",1549.14217467311,-853.697134611634,0,0,0,FALSE,0.0127708368027017,0.0127345239369527,TRUE,462,2.54899999999907,"57, 352"
0.01,972,5,4,100120,1e-04,2,-6.18620862390049,-4.60517018598809,"lower",1975.76042689556,-427.078882389186,0,0,0,FALSE,0.0128494077531661,0.0128113125139603,TRUE,456,2.47700000000077,"57, 352"
0.01,972,5,4,100120,0.001,18.6792918551904,-3.95194028162937,-2.30258509299405,"interior",2267.9693854633,-134.869923821442,0,0,0,FALSE,0.44995511071913,0.354679074582312,TRUE,84,0.369999999998981,"57, 352"
0.01,972,5,4,100120,0.003,51.3730803476052,-2.94024149783888,-1.20397280432594,"interior",2346.82511349181,-56.0141957929377,0,0,0,FALSE,0.497013506896829,0.285901247429931,TRUE,84,0.372999999999593,"57, 352"
0.01,972,5,4,100120,0.005,219.960445603668,-1.48590806698332,-0.693147180559945,"interior",2383.22800981039,-19.6112994743576,2,1,1,TRUE,0.983419781798392,0.966847608844574,TRUE,77,0.334999999999127,"57, 352"
0.01,972,5,4,100120,0.008,450.136790328813,-0.769804289379707,-0.223143551314211,"interior",2397.88589611407,-4.9534131706796,2,1,1,TRUE,0.993534558320266,0.987069488211439,TRUE,75,0.32799999999952,"57, 352"
0.01,972,5,4,100120,0.01,732.097775318667,-0.283441726579476,0,"interior",2401.57567900075,-1.26363028400056,2,1,1,TRUE,0.996119203465279,0.992238481653335,TRUE,73,0.325999999999112,"57, 352"
0.01,972,5,4,100120,0.015,8803.85425212086,2.20358908331477,0.405465108108164,"interior",2402.83930928475,0,2,1,1,TRUE,0.99863087430065,0.997261751838924,TRUE,60,0.685999999999694,"57, 352"
0.01,972,5,4,100120,0.02,20000,3.02413174807569,0.693147180559945,"upper",2397.60276238782,-5.23654689692876,2,1,1,TRUE,0.998725579805836,0.997451162338646,TRUE,59,1.28600000000006,"57, 352"
0.01,972,5,4,100120,0.025,20000,3.02413174807569,0.916290731874155,"upper",2388.44772227156,-14.3915870131909,2,1,1,TRUE,0.998731767076216,0.997463536936486,TRUE,60,1.29500000000007,"57, 352"
0.01,972,5,4,100120,0.03,20000,3.02413174807569,1.09861228866811,"upper",2378.02526517146,-24.8140441132832,2,1,1,TRUE,0.998737947444005,0.997475897730831,TRUE,60,1.30999999999949,"57, 352"
0.01,972,5,5,100121,1e-05,2,-6.18620862390049,-6.90775527898214,"lower",1678.83991667955,-733.658701417744,0,0,0,FALSE,0.0384164129860862,0.0134146291288024,TRUE,336,1.77200000000084,"175, 198"
0.01,972,5,5,100121,1e-04,10.9402910616783,-4.48690340254828,-4.60517018598809,"interior",2087.17914080505,-325.319477292237,1,1,0.5,FALSE,0.0742685158647571,0.00795668469026989,TRUE,144,0.738999999999578,"175, 198"
0.01,972,5,5,100121,0.001,73.4053158240331,-2.58335944879161,-2.30258509299405,"interior",2339.85001426013,-72.6486038371613,1,1,0.5,FALSE,0.144104714202493,0.00838802732698396,TRUE,78,0.343000000000757,"175, 198"
0.01,972,5,5,100121,0.003,184.917350778306,-1.65944683175547,-1.20397280432594,"interior",2395.74687024952,-16.7517478477653,1,1,0.5,FALSE,0.194036176380549,0.0115244279938901,TRUE,61,0.28099999999904,"175, 198"
0.01,972,5,5,100121,0.005,386.415623644933,-0.922442269075805,-0.693147180559945,"interior",2408.54919191272,-3.94942618456662,2,1,1,TRUE,0.875406215808682,0.79577021571433,TRUE,117,0.550000000001091,"175, 198"
0.01,972,5,5,100121,0.008,778.268420824816,-0.222284325872017,-0.223143551314211,"interior",2412.49861809729,0,2,1,1,TRUE,0.943012753381177,0.893255713622108,TRUE,78,0.34099999999853,"175, 198"
0.01,972,5,5,100121,0.01,1260.53896698917,0.259938855604164,0,"interior",2411.46303082608,-1.03558727121208,2,1,1,TRUE,0.960287707641228,0.923541050592455,TRUE,64,0.299000000000888,"175, 198"
0.01,972,5,5,100121,0.015,20000,3.02413174807569,0.405465108108164,"upper",2404.68431701435,-7.81430108293853,2,1,1,TRUE,0.981115637674194,0.962814731391317,TRUE,14,0.246000000001004,"175, 198"
0.01,972,5,5,100121,0.02,20000,3.02413174807569,0.693147180559945,"upper",2394.33484363932,-18.1637744579652,2,1,1,TRUE,0.980890924020572,0.962365168957587,TRUE,14,0.257999999999811,"175, 198"
0.01,972,5,5,100121,0.025,20000,3.02413174807569,0.916290731874155,"upper",2382.07986084547,-30.4187572518222,2,1,1,TRUE,0.980668322611402,0.961920224201346,TRUE,14,0.260000000000218,"175, 198"
0.01,972,5,5,100121,0.03,20000,3.02413174807569,1.09861228866811,"upper",2369.56531585932,-42.9333022379687,2,1,1,TRUE,0.980460218950453,0.961505315004979,TRUE,13,0.248999999999796,"175, 198"
0.01,2115,5,1,100122,1e-05,2,-6.96366291092043,-6.90775527898214,"lower",1649.28658566178,-796.863850749572,0,0,0,FALSE,0.0157293690744717,0.0155484869127451,TRUE,167,0.85399999999936,"390, 402"
0.01,2115,5,1,100122,1e-04,2,-6.96366291092043,-4.60517018598809,"lower",2071.05525876126,-375.095177650099,0,0,0,FALSE,0.0159017377840195,0.0156532941198723,TRUE,172,0.871000000001004,"390, 402"
0.01,2115,5,1,100122,0.001,43.7992443004451,-3.87719352766132,-2.30258509299405,"interior",2350.57058812464,-95.5798482867158,1,1,0.5,FALSE,0.419362159505183,0.00846461952406374,TRUE,81,0.360000000000582,"390, 402"
0.01,2115,5,1,100122,0.003,129.805672645617,-2.79077158519448,-1.20397280432594,"interior",2418.70890136499,-27.4415350463605,1,1,0.5,FALSE,0.501222841577705,0.0341201259047379,TRUE,16,0.055000000000291,"390, 402"
0.01,2115,5,1,100122,0.005,326.204531047903,-1.8692855109917,-0.693147180559945,"interior",2437.94254424515,-8.20789216620233,2,1,1,TRUE,0.64000656852065,0.285542904990355,TRUE,81,0.368999999998778,"390, 402"
0.01,2115,5,1,100122,0.008,920.958650697662,-0.831394952326675,-0.223143551314211,"interior",2445.60957218512,-0.540864226238227,2,1,1,TRUE,0.635790012105649,0.273074222175328,TRUE,76,0.409999999999854,"390, 402"
0.01,2115,5,1,100122,0.01,2882.79806684334,0.309706560986687,0,"interior",2446.15043641135,0,2,1,1,TRUE,0.630995969009627,0.262749602875134,TRUE,73,0.727000000000771,"390, 402"
0.01,2115,5,1,100122,0.015,20000,2.24667746105575,0.405465108108164,"upper",2439.79571324563,-6.35472316572123,2,1,1,TRUE,0.628730925377714,0.258017670879468,TRUE,71,1.61599999999999,"390, 402"
0.01,2115,5,1,100122,0.02,20000,2.24667746105575,0.693147180559945,"upper",2427.40435397844,-18.7460824329164,2,1,1,TRUE,0.629056217521812,0.258671852068925,TRUE,71,1.6260000000002,"390, 402"
0.01,2115,5,1,100122,0.025,20000,2.24667746105575,0.916290731874155,"upper",2413.85055714492,-32.299879266433,2,1,1,TRUE,0.629378756815012,0.259320542557364,TRUE,71,1.63200000000143,"390, 402"
0.01,2115,5,1,100122,0.03,20000,2.24667746105575,1.09861228866811,"upper",2400.48709779319,-45.6633386181602,2,1,1,TRUE,0.629698524720265,0.259963725612379,TRUE,71,1.6260000000002,"390, 402"
0.01,2115,5,2,100123,1e-05,2,-6.96366291092043,-6.90775527898214,"lower",1649.99338490037,-791.32012759421,0,0,0,FALSE,0.0483592354808439,0.0467183222380602,TRUE,113,0.57799999999952,"203, 382"
0.01,2115,5,2,100123,1e-04,2,-6.96366291092043,-4.60517018598809,"lower",2075.08748799309,-366.226024501484,0,0,0,FALSE,0.048246886131743,0.046618113079942,TRUE,100,0.531000000000859,"203, 382"
0.01,2115,5,2,100123,0.001,39.1780585691275,-3.98869323177089,-2.30258509299405,"interior",2347.27609756603,-94.0374149285408,1,1,0.5,FALSE,0.462133436991695,0.0225662143731945,TRUE,45,0.244999999998981,"203, 382"
0.01,2115,5,2,100123,0.003,179.964858635015,-2.46404848945546,-1.20397280432594,"interior",2416.93677666732,-24.376735827258,2,1,1,TRUE,0.712894372672787,0.434793024952375,TRUE,79,0.72899999999936,"203, 382"
0.01,2115,5,2,100123,0.005,348.835498039355,-1.80220963272214,-0.693147180559945,"interior",2433.8039526927,-7.50955980187382,2,1,1,TRUE,0.779167774149275,0.560668702611264,TRUE,76,0.334999999999127,"203, 382"
0.01,2115,5,2,100123,0.008,917.746488714791,-0.834888895082107,-0.223143551314211,"interior",2440.84568912687,-0.46782336771048,2,1,1,TRUE,0.841784541523622,0.684102146465539,TRUE,73,0.329000000001543,"203, 382"
0.01,2115,5,2,100123,0.01,2389.24236873568,0.121921502660886,0,"interior",2441.31351249458,0,2,1,1,TRUE,0.869793627855329,0.73982939332138,TRUE,68,0.663000000000466,"203, 382"
0.01,2115,5,2,100123,0.015,20000,2.24667746105575,0.405465108108164,"upper",2435.64095972991,-5.67255276466312,2,1,1,TRUE,0.88615966168309,0.772462947553569,TRUE,63,1.42200000000048,"203, 382"
0.01,2115,5,2,100123,0.02,20000,2.24667746105575,0.693147180559945,"upper",2423.85686096154,-17.4566515330375,2,1,1,TRUE,0.886368762859668,0.772881069988935,TRUE,64,1.4369999999999,"203, 382"
0.01,2115,5,2,100123,0.025,20000,2.24667746105575,0.916290731874155,"upper",2410.66252462968,-30.6509878648985,2,1,1,TRUE,0.886578198171941,0.773299823591372,TRUE,64,1.44200000000092,"203, 382"
0.01,2115,5,2,100123,0.03,20000,2.24667746105575,1.09861228866811,"upper",2397.49204921972,-43.8214632748509,2,1,1,TRUE,0.886784228903432,0.773711839114848,TRUE,65,1.45200000000114,"203, 382"
0.01,2115,5,3,100124,1e-05,2,-6.96366291092043,-6.90775527898214,"lower",1697.11622407835,-760.826801723598,0,0,0,FALSE,0.0235196925328267,0.0229401210392998,TRUE,160,0.819999999999709,"24, 200"
0.01,2115,5,3,100124,1e-04,2,-6.96366291092043,-4.60517018598809,"lower",2108.39894356222,-349.544082239725,0,0,0,FALSE,0.0238378113480923,0.0233034833980815,TRUE,152,0.793999999999869,"24, 200"
0.01,2115,5,3,100124,0.001,58.1578944068418,-3.59364846236918,-2.30258509299405,"interior",2361.96948871008,-95.9735370918615,1,1,0.5,FALSE,0.504300545431145,0.00860109086351912,TRUE,82,0.365999999999985,"24, 200"
0.01,2115,5,3,100124,0.003,163.096074444488,-2.56247065053982,-1.20397280432594,"interior",2425.8442501896,-32.0987756123509,1,1,0.5,FALSE,0.506032551622472,0.0120651032449434,TRUE,91,0.483000000000175,"24, 200"
0.01,2115,5,3,100124,0.005,447.124801562947,-1.55397233770795,-0.693147180559945,"interior",2446.81804140109,-11.1249844008548,1,1,0.5,FALSE,0.970270976841708,0.940541953683415,TRUE,82,0.354999999999563,"24, 200"
0.01,2115,5,3,100124,0.008,1587.13282768301,-0.287125677113602,-0.223143551314211,"interior",2456.33171768301,-1.61130811893236,2,1,1,TRUE,0.988328251710896,0.976656503421792,TRUE,79,0.349999999998545,"24, 200"
0.01,2115,5,3,100124,0.01,20000,2.24667746105575,0,"upper",2457.94302580195,0,2,1,1,TRUE,0.992740298174153,0.985480596348306,TRUE,77,1.67900000000009,"24, 200"
